borough_name,neighborhood,building_class,building_class_map,building_class_at_sale,tax_class_at_sale,building_type,zipcode,total_units,gross_square_feet,year_built,sale_date,sale_price,log_sale_price,log_gross_square_feet
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1204,1945,2012-12-27,404500.0,12.910407015480683,7.093404625868766
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1204,1945,2012-10-23,249900.0,12.428816116823043,7.093404625868766
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11429,1,1015,1930,2013-03-19,359000.0,12.791077667470416,6.922643891475888
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11429,1,1225,1945,2013-06-03,345000.0,12.751299696013497,7.110696122978827
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1130,1950,2013-03-04,235000.0,12.367340793126296,7.029972911706386
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1318,1950,2012-10-22,253000.0,12.441144767709657,7.183870715062453
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1350,1950,2012-12-19,407500.0,12.917796211663054,7.2078598714324755
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1080,1945,2012-08-14,295000.0,12.594730635321957,6.984716320118266
Queens,QUEENS VILLAGE,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11411,1,1620,1945,2013-04-10,315000.0,12.66032791780777,7.3901814282264295
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,2200,2002,2013-02-28,658500.0,13.397719800165472,7.696212639346407
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1800,1940,2012-09-24,467501.0,13.055156766746023,7.495541943884256
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,2070,1925,2013-06-20,264795.0,12.486711220691493,7.635303886259415
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1922,1920,2012-08-23,387000.0,12.866179972011919,7.561121589530238
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,2045,1930,2012-12-06,447000.0,13.010313873595706,7.623153068476902
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,840,1920,2013-01-31,212000.0,12.26434155365415,6.733401891837359
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,1650,1920,2013-07-03,400000.0,12.89921982609012,7.408530566894626
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,S,  1 ,COMMERCIAL W/ RESIDENTIAL,11428,3,3030,1931,2013-08-07,600000.0,13.304684934198283,8.016317898503415
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,1280,1930,2012-11-27,390000.0,12.873902018105829,7.154615356913663
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1372,1925,2013-01-29,435000.0,12.983101310070822,7.22402480828583
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1372,1925,2012-08-17,236250.0,12.37264584535599,7.22402480828583
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1589,1950,2013-04-26,392000.0,12.8790171187726,7.370860166536716
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1589,1950,2012-11-20,230000.0,12.345834587905333,7.370860166536716
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1280,1930,2013-03-12,424000.0,12.957488734214095,7.154615356913663
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11427,2,1474,1930,2012-12-21,450000.0,13.017002861746503,7.295735072749282
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,1660,1920,2012-09-10,405000.0,12.911642346088676,7.414572881350589
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,1629,1920,2012-12-18,355000.0,12.779873068457553,7.395721608602045
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,1136,1925,2013-03-12,25000.0,10.126631103850338,7.035268599281097
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,S,  1 ,COMMERCIAL W/ RESIDENTIAL,11428,3,2400,1923,2012-09-24,500000.0,13.122363377404328,7.783224016336037
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,S,  1 ,COMMERCIAL W/ RESIDENTIAL,11428,3,2480,1931,2012-08-03,350000.0,12.765688433465597,7.8160138391590275
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,3323,1915,2013-05-17,380000.0,12.84792653170257,8.108623268354595
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11428,2,2270,1930,2013-06-26,405000.0,12.911642346088676,7.727535110475448
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2400,2011,2013-04-10,500000.0,13.122363377404328,7.783224016336037
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2116,2007,2013-08-02,424000.0,12.957488734214095,7.65728279297819
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,S,  1 ,COMMERCIAL W/ RESIDENTIAL,11429,3,2240,1924,2013-01-08,220000.0,12.301382825334498,7.7142311448490855
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1552,1910,2012-09-07,442500.0,13.00019574343012,7.347299700743164
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2994,1920,2013-05-02,580000.0,13.270783382522602,8.004365564979574
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2520,1935,2013-01-18,420000.0,12.948009990259552,7.832014180505469
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1728,1925,2012-08-24,350000.0,12.765688433465597,7.454719949364001
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2880,2001,2013-05-31,305000.0,12.628067055589549,7.965545573129992
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1809,1925,2013-07-16,300000.0,12.611537753638338,7.500529485395295
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1071,1920,2013-04-12,250000.0,12.429216196844383,6.976348070447749
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2398,2004,2013-05-08,495000.0,13.112313041550827,7.7823903355874595
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2052,2006,2013-07-19,575000.0,13.262125319779487,7.62657020629066
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2302,1975,2013-04-10,260000.0,12.468436909997665,7.741533589281828
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2200,1996,2013-08-01,400000.0,12.89921982609012,7.696212639346407
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1736,1940,2013-04-11,423000.0,12.955127458028414,7.459338895220296
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2506,1925,2013-02-26,460000.0,13.038981768465277,7.826443135456014
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1968,1925,2013-05-01,320000.0,12.676076274775909,7.584773077612199
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2496,1955,2012-11-15,495000.0,13.112313041550827,7.822444729489319
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2392,1950,2012-09-27,310000.0,12.644327576461329,7.779885115070522
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2204,2011,2012-08-29,495000.0,13.112313041550827,7.698029170272805
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1800,1920,2013-03-22,485000.0,13.091904169919621,7.495541943884256
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1800,1920,2012-08-14,205000.0,12.230765258120545,7.495541943884256
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1536,1920,2013-05-08,291500.0,12.582795284772684,7.336936913707618
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1260,1940,2012-12-14,312000.0,12.65075846679162,7.138866999945524
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,2376,1940,2013-07-12,420000.0,12.948009990259552,7.773173680482536
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1452,1940,2013-03-21,220000.0,12.301382825334498,7.280697195384741
Queens,QUEENS VILLAGE,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11429,2,1672,1940,2012-10-19,430000.0,12.971540487669746,7.421775793644647
Queens,QUEENS VILLAGE,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11427,3,4750,1975,2013-04-11,700000.0,13.458835614025542,8.465899897028686
Queens,QUEENS VILLAGE,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11427,3,2904,1975,2013-04-26,345000.0,12.751299696013497,7.973844375944687
Queens,QUEENS VILLAGE,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11427,3,2904,1975,2013-05-22,215000.0,12.2783933071098,7.973844375944687
Queens,QUEENS VILLAGE,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11427,3,3344,1960,2013-03-01,519000.0,13.159659162148026,8.114922974204593
Queens,QUEENS VILLAGE,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11427,3,3312,1960,2013-03-01,563000.0,13.241034907121827,8.10530751550515
Queens,QUEENS VILLAGE,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11427,4,1552,1930,2013-02-21,427000.0,12.96453929221076,7.347299700743164
Queens,QUEENS VILLAGE,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL,11428,3,10725,1926,2012-11-13,1650000.0,14.316285845876763,9.280332743796217
Queens,QUEENS VILLAGE,OFFICE BUILDINGS,OTHER,O,  4 ,COMMERCIAL,11429,1,7880,1986,2012-10-26,1425000.0,14.169682371684887,8.972083182851925
Queens,QUEENS VILLAGE,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL W/ RESIDENTIAL,11428,2,2620,1931,2012-08-30,610000.0,13.321214236149494,7.8709295967551425
Queens,QUEENS VILLAGE,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11429,1,1040,1931,2012-09-05,151000.0,11.925035115797062,6.946975992135418
Queens,QUEENS VILLAGE,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11429,1,1375,1931,2012-12-20,1150000.0,13.955272500339433,7.226209010100671
Queens,QUEENS VILLAGE,COMMERCIAL GARAGES,OTHER,G,  4 ,COMMERCIAL,11429,1,1775,1931,2013-03-14,700000.0,13.458835614025542,7.4815557019095165
Queens,QUEENS VILLAGE,EDUCATIONAL FACILITIES,FACILITIES,W,  4 ,COMMERCIAL,11429,1,3610,1931,2013-01-15,418000.0,12.943236711506893,8.191463051326927
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2221,1940,2012-12-10,680000.0,13.42984807715229,7.7057128238944275
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1470,1940,2013-02-07,589500.0,13.287029998959563,7.293017679772782
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2083,1945,2012-09-06,659000.0,13.398478813484644,7.641564441260972
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1736,1925,2012-09-04,571000.0,13.255144488638146,7.459338895220296
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11373,1,1978,1925,2013-05-21,580000.0,13.270783382522602,7.589841512182657
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1632,1925,2013-02-13,530000.0,13.180632285528304,7.397561535524052
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1920,1925,2013-02-26,575000.0,13.262125319779487,7.560080465021827
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1935,1935,2013-03-08,608000.0,13.317930160948304,7.5678626054638825
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2078,1945,2013-01-18,620000.0,13.337474757021274,7.639161171659173
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2292,1945,2012-10-03,725000.0,13.493926933836812,7.73718007783463
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1500,1945,2012-12-28,625000.0,13.345506928718539,7.313220387090301
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1500,1950,2013-04-26,630000.0,13.353475098367715,7.313220387090301
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1520,1938,2013-04-05,174000.0,12.066810578196666,7.326465613840322
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1520,1938,2012-08-31,521000.0,13.163505320735505,7.326465613840322
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1400,1931,2013-06-03,680000.0,13.42984807715229,7.24422751560335
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1520,1937,2013-07-03,600000.0,13.304684934198283,7.326465613840322
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1330,1931,2013-02-13,625000.0,13.345506928718539,7.1929342212158
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1330,1932,2012-11-27,620000.0,13.337474757021274,7.1929342212158
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1330,1931,2013-03-29,180000.0,12.100712129872347,7.1929342212158
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2244,1929,2013-06-06,810000.0,13.604789526648622,7.716015266642587
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1320,1930,2012-09-24,565000.0,13.244581010128577,7.1853870155804165
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2448,1926,2012-12-28,670000.0,13.415032991367148,7.803026643632217
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1260,1940,2012-10-03,580000.0,13.270783382522602,7.138866999945524
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,S,  1 ,COMMERCIAL W/ RESIDENTIAL,11374,2,2202,1940,2013-03-25,1050000.0,13.864300722133706,7.697121317282625
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,4756,2005,2013-07-03,1125000.0,13.933293593620657,8.467162257810672
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2928,1965,2013-01-17,850000.0,13.652991628466498,7.982074875081202
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2344,1945,2012-11-29,650000.0,13.38472764187182,7.759614150696903
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2290,1952,2013-05-29,780000.0,13.567049198665774,7.736307096548285
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1587,1959,2012-08-20,550000.0,13.217673557208654,7.369600720526409
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1600,1939,2013-04-04,593000.0,13.292949677979863,7.3777589082278725
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1282,1929,2013-05-15,505000.0,13.132313708257497,7.156176637480615
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1440,1931,2013-05-24,492000.0,13.106233995474446,7.272398392570047
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1360,1931,2012-10-26,499500.0,13.121362877070744,7.215239978730097
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1780,1931,2013-03-14,475000.0,13.071070083016778,7.484368643286131
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1780,1931,2013-02-07,568000.0,13.249876697703288,7.484368643286131
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1472,1929,2013-04-25,505000.0,13.132313708257497,7.294377299288821
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1687,1955,2013-01-30,526500.0,13.174006610556168,7.430707082545968
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1655,1955,2012-11-30,491250.0,13.104708442165608,7.411556287811163
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1701,1955,2013-04-18,535000.0,13.190022025878143,7.438971592395862
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1734,1960,2013-06-21,585000.0,13.279367126213993,7.458186157340487
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,2126,1940,2013-05-17,710000.0,13.473020249017498,7.661997558901893
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1400,1945,2012-12-13,700000.0,13.458835614025542,7.24422751560335
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11374,1,1722,1945,2013-01-18,645000.0,13.37700559577791,7.451241684987676
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,1300,1940,2012-11-13,210000.0,12.254862809699606,7.170119543449628
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,2159,1940,2013-03-07,759000.0,13.539757056377766,7.677400430514807
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,1980,1950,2013-03-05,621000.0,13.339086360915616,7.590852123688581
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,1032,1945,2012-11-02,675000.0,13.422467969854667,6.939253946041508
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,1364,1945,2012-12-03,620000.0,13.337474757021274,7.218176838403408
Queens,REGO PARK,ONE FAMILY HOMES,FAMILY,A,  1 ,RESIDENTIAL,11375,1,1707,1945,2013-05-20,620000.0,13.337474757021274,7.442492722794441
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2500,1935,2013-07-29,910000.0,13.721199878493033,7.824046010856292
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,4,4000,1935,2012-12-27,700000.0,13.458835614025542,8.294049640102028
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2500,1935,2012-09-14,750000.0,13.527828485512494,7.824046010856292
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2500,1935,2012-09-28,735000.0,13.507625778194974,7.824046010856292
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2240,1995,2012-10-18,620000.0,13.337474757021274,7.7142311448490855
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2208,1920,2013-04-26,630000.0,13.353475098367715,7.699842407396986
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1920,1925,2012-08-10,558000.0,13.232114241363448,7.560080465021827
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2699,1940,2012-09-13,1470000.0,14.20077295875492,7.900636613018005
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1984,1925,2013-04-26,575000.0,13.262125319779487,7.592870287844818
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,3764,1998,2013-06-09,200000.0,12.206072645530174,8.23323750070527
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2707,1920,2013-05-17,620000.0,13.337474757021274,7.903596289614301
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1852,1942,2012-08-31,751000.0,13.529160930746272,7.524021415206125
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2804,1941,2013-02-06,1120000.0,13.928839243271277,7.938802248154481
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2263,1947,2013-05-14,850000.0,13.652991628466498,7.724446645633537
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1498,1901,2012-10-15,510000.0,13.142166004700508,7.311886164077165
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2034,1931,2013-04-18,534000.0,13.188151117942333,7.617759576608505
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2040,1931,2012-12-21,480000.0,13.081541382884074,7.620705086838262
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1280,1929,2013-04-29,450000.0,13.017002861746503,7.154615356913663
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11375,2,1994,1955,2013-05-20,465000.0,13.049792684569493,7.597897950521784
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,1500,1930,2013-03-28,740000.0,13.514405465180353,7.313220387090301
Queens,REGO PARK,TWO FAMILY HOMES,FAMILY,B,  1 ,RESIDENTIAL,11374,2,2079,1945,2013-08-05,728000.0,13.498056327178823,7.639642287858013
Queens,REGO PARK,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11374,3,3349,2011,2013-05-17,1200000.0,13.997832114758229,8.116417072794205
Queens,REGO PARK,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11374,3,3180,1945,2013-07-09,1020000.0,13.835313185260453,8.064636475774222
Queens,REGO PARK,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11374,3,2490,1945,2013-05-29,950000.0,13.764217263576723,7.820037989458753
Queens,REGO PARK,THREE FAMILY HOMES,FAMILY,C,  1 ,RESIDENTIAL,11374,3,2520,1932,2013-02-19,930000.0,13.742939865129438,7.832014180505469
Queens,REGO PARK,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11374,5,4248,1989,2013-07-19,1200000.0,13.997832114758229,8.354203562921775
Queens,REGO PARK,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11375,4,2160,1939,2012-11-13,675000.0,13.422467969854667,7.67786350067821
Queens,REGO PARK,RENTALS - WALKUP APARTMENTS,APARTMENT,C,  2 ,RESIDENTIAL,11375,4,3600,1960,2012-12-20,875000.0,13.681979165339751,8.1886891244442
Queens,REGO PARK,RENTALS - ELEVATOR APARTMENTS,APARTMENT,D,  2 ,COMMERCIAL W/ RESIDENTIAL,11374,7,9272,2006,2012-10-03,1600000.0,14.28551418721001,9.134754385019587
Queens,REGO PARK,RENTALS - ELEVATOR APARTMENTS,APARTMENT,D,  2 ,RESIDENTIAL,11374,8,10465,2007,2012-08-01,1905000.0,14.459992566542939,9.2557916348801
Queens,REGO PARK,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11374,7,6530,1939,2012-12-26,9000000.0,16.012735135300492,8.784162222270476
Queens,REGO PARK,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11374,3,6000,1947,2012-12-26,955000.0,13.769466619462868,8.699514748210191
Queens,REGO PARK,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11374,1,2960,1955,2013-07-30,1860000.0,14.436087045689384,7.992944547318106
Queens,REGO PARK,STORE BUILDINGS,OTHER,K,  4 ,COMMERCIAL,11374,3,2790,1989,2013-07-03,121250.0,11.70560980879973,7.933796874815411
Queens,REGO PARK,FACTORIES,OTHER,F,  4 ,COMMERCIAL,11374,1,6450,1941,2013-05-10,2475000.0,14.721750953984929,8.771835409789817
Queens,REGO PARK,FACTORIES,OTHER,F,  4 ,COMMERCIAL,11374,1,6450,1941,2013-02-12,1000000.0,13.815510557964274,8.771835409789817
